Tag,cX,cY
0,1707.2974853515625,978.3515625
47,2837.71142578125,826.1041870117188
30,1103.13427734375,538.0233154296875
33,862.0980834960938,447.6597900390625
34,2964.029541015625,2647.69873046875
21,2885.38623046875,2438.16357421875
15,2703.01611328125,2330.912109375
4,2865.930908203125,1434.3203125
23,2237.2490234375,1255.499755859375
36,1883.164794921875,1188.93017578125
0,1706.5556640625,978.383056640625
47,2836.63818359375,826.68603515625
30,1104.222412109375,537.5115966796875
33,862.2501220703125,447.541748046875
34,2963.283447265625,2647.048828125
15,2703.16796875,2330.892578125
5,2906.051513671875,1759.175048828125
20,3468.0,1591.5
4,2865.72119140625,1434.2540283203125
43,3065.921875,1264.7830810546875
23,2236.86767578125,1255.62158203125
36,1883.1409912109373,1189.02783203125
0,1706.5615234375,978.529052734375
47,2835.99072265625,825.5972900390625
30,1104.783447265625,536.087646484375
33,862.00927734375,447.1362915039063
34,2963.894775390625,2647.7978515625
21,2885.09326171875,2438.623046875
15,2702.9912109375,2331.0029296875
5,2904.84912109375,1758.21044921875
4,2865.794921875,1434.332763671875
43,3067.889892578125,1266.2972412109375
23,2236.704833984375,1255.635498046875
36,1883.232421875,1188.92333984375
0,1706.614501953125,978.384765625
47,2835.55029296875,824.5975341796875
30,1106.0352783203125,533.3427734375
33,862.1845703125,447.10845947265625
33,862.08984375,447.38232421875
34,2964.01513671875,2647.791259765625
21,2885.345947265625,2438.13623046875
15,2703.04296875,2330.8525390625
5,2903.61083984375,1756.317138671875
20,3468.9228515625,1600.17333984375
4,2865.50341796875,1433.97216796875
43,3065.58837890625,1272.40673828125
23,2237.24658203125,1255.363525390625
36,1883.003173828125,1189.0457763671875
0,1707.26123046875,978.3604736328124
47,2835.09619140625,825.0313720703125
30,1105.152587890625,523.84521484375
34,2963.75537109375,2647.6005859375
21,2884.7880859375,2437.901611328125
15,2702.937255859375,2330.72705078125
5,2900.374755859375,1755.4368896484375
20,3471.63037109375,1605.951171875
4,2865.46728515625,1433.984130859375
43,3064.703125,1276.748291015625
23,2236.90283203125,1255.59228515625
36,1883.0531005859373,1189.0496826171875
0,1706.752197265625,977.7488403320312
47,2834.76953125,824.6558837890625
30,1102.94970703125,515.121337890625
33,861.9127197265625,446.6985473632813
42,321.104248046875,279.95001220703125
34,2963.927490234375,2647.78662109375
21,2884.73193359375,2437.89306640625
15,2703.1162109375,2330.67919921875
5,2899.623291015625,1754.66064453125
20,3470.1474609375,1609.400634765625
4,2865.21533203125,1433.984375
43,3060.5908203125,1284.25537109375
23,2236.62841796875,1255.6434326171875
36,1883.0244140625,1188.8348388671875
0,1706.71728515625,977.7351684570312
47,2834.9765625,823.0870971679688
30,1101.745849609375,514.8922119140625
33,862.1470336914062,446.6124267578125
42,321.113525390625,279.955810546875
34,2963.85400390625,2647.66552734375
15,2703.0439453125,2330.700927734375
5,2899.8203125,1753.123046875
4,2865.465576171875,1433.6802978515625
43,3060.068115234375,1284.3468017578125
23,2236.79833984375,1255.17333984375
36,1883.159423828125,1188.956298828125
0,1706.510986328125,978.3563842773438
30,1102.1162109375,513.4445190429688
33,862.229736328125,446.5706787109375
34,2963.9130859375,2650.00048828125
21,2884.6748046875,2437.4521484375
15,2703.06396484375,2330.67822265625
5,2899.87890625,1752.7841796875
4,2865.3349609375,1433.974365234375
43,3061.5673828125,1284.1202392578125
23,2236.9345703125,1255.456787109375
36,1883.2607421875,1186.60400390625
0,1707.3154296875,978.35595703125
47,2834.9423828125,822.0802001953125
30,1102.7088623046875,517.98388671875
33,862.814697265625,446.9505004882813
34,2964.01318359375,2647.5908203125
21,2884.33056640625,2437.634521484375
15,2703.0546875,2330.613037109375
5,2899.34521484375,1752.296630859375
20,3464.0,1621.0
4,2865.3427734375,1433.96826171875
43,3059.02099609375,1287.8387451171875
23,2236.7626953125,1255.7103271484375
36,1883.193359375,1189.02978515625
0,1706.62060546875,977.8341064453124
47,2833.94970703125,824.2607421875
30,1100.924072265625,514.8765869140625
33,862.2352905273438,446.63037109375
34,2963.3662109375,2646.94482421875
21,2884.905517578125,2437.91455078125
15,2703.072509765625,2330.814453125
5,2897.884765625,1750.4521484375
20,3464.0,1622.5
4,2865.3671875,1434.05859375
43,3058.40625,1288.744873046875
23,2236.93115234375,1255.299072265625
36,1883.21484375,1189.08837890625
0,1706.6300048828125,977.576904296875
47,2833.644287109375,823.961181640625
30,1098.295654296875,515.885498046875
33,860.990234375,445.9291076660156
34,2963.6845703125,2647.60595703125
21,2884.83251953125,2437.8125
15,2702.99072265625,2331.0478515625
5,2896.05517578125,1749.38232421875
20,3466.0,1627.0
4,2865.40478515625,1434.055908203125
43,3054.0087890625,1290.150390625
23,2237.23095703125,1255.53369140625
36,1883.148193359375,1189.01171875
47,2833.421142578125,823.6429443359375
30,1094.479248046875,515.15966796875
33,860.1240234375,445.9320068359375
34,2964.04541015625,2647.84521484375
21,2884.6064453125,2438.23583984375
15,2703.07177734375,2331.07470703125
5,2894.30419921875,1747.64453125
20,3463.0,1630.0
4,2865.423583984375,1433.9188232421875
43,3049.30810546875,1289.247314453125
23,2236.67724609375,1255.722412109375
36,1883.42724609375,1186.6048583984375
0,1706.532958984375,978.484619140625
47,2833.42236328125,823.4032592773438
30,1090.94873046875,514.5442504882812
33,860.1910400390625,446.1921997070313
34,2963.716796875,2647.73388671875
21,2884.93115234375,2438.08349609375
15,2703.202392578125,2331.06201171875
5,2893.299560546875,1747.2745361328125
20,3464.5,1640.5
4,2865.45849609375,1434.137451171875
43,3047.65673828125,1291.078125
23,2236.998779296875,1255.4716796875
36,1883.5517578125,1186.67919921875
0,1706.532958984375,978.484619140625
47,2832.894287109375,824.075439453125
30,1088.284423828125,513.7039794921875
33,859.9810791015625,445.4203186035156
34,2963.6943359375,2647.71826171875
21,2884.5078125,2438.02490234375
15,2702.89404296875,2331.17041015625
5,2892.55322265625,1748.28515625
20,3471.0,1647.5
4,2864.972412109375,1433.9520263671875
43,3044.0810546875,1291.8714599609375
23,2236.705078125,1255.8516845703125
36,1883.6240234375,1186.720947265625
0,1707.2303466796875,978.2813720703124
47,2832.9208984375,821.2930908203125
30,1085.64306640625,514.9154663085938
33,859.2930908203125,445.79046630859375
34,2963.848388671875,2647.84130859375
21,2884.353515625,2438.23876953125
15,2703.046875,2331.109619140625
5,2891.6396484375,1746.3939208984375
4,2865.27001953125,1433.751708984375
43,3044.6142578125,1292.1025390625
23,2236.5556640625,1255.9384765625
36,1883.022705078125,1189.062744140625
0,1706.686767578125,977.8248291015624
47,2832.67822265625,823.225830078125
30,1084.965087890625,514.5255126953125
33,858.9893798828125,445.843994140625
42,321.1231689453125,280.42352294921875
34,2963.590087890625,2647.717529296875
21,2884.569091796875,2438.503173828125
15,2703.0888671875,2331.054931640625
5,2890.14404296875,1747.559326171875
20,3473.0,1657.5
23,2236.58544921875,1256.1370849609375
36,1883.3642578125,1186.934326171875
0,1706.5723876953125,978.4554443359376
30,1084.77392578125,514.7049560546875
33,858.7642211914062,446.0240478515625
42,321.1495361328125,280.484375
34,2963.72265625,2647.73388671875
15,2702.86572265625,2330.9306640625
5,2890.134765625,1747.2763671875
20,3473.0,1660.5
23,2236.53955078125,1256.217529296875
36,1883.36572265625,1186.849365234375
0,1706.557861328125,978.6127319335938
30,1085.3121337890625,514.1592407226562
33,858.1705322265625,446.0055541992188
33,858.1240844726562,446.1829223632813
34,2963.8623046875,2647.891845703125
21,2884.38330078125,2438.488037109375
15,2702.908935546875,2331.121826171875
5,2888.71435546875,1747.844482421875
20,3473.0,1662.5
4,2865.309326171875,1434.124755859375
43,3047.67626953125,1292.845703125
23,2236.824951171875,1255.9649658203125
36,1883.2783203125,1189.3138427734375
0,1706.5482177734375,978.5980224609376
47,2831.732666015625,822.62353515625
30,1087.807373046875,514.7638549804688
34,2963.61279296875,2647.80029296875
21,2884.50244140625,2438.80908203125
15,2702.8857421875,2331.135986328125
5,2888.596435546875,1747.3165283203125
20,3470.5,1663.5
4,2865.3486328125,1434.10693359375
43,3051.43359375,1293.223876953125
23,2236.459228515625,1256.063720703125
36,1883.3253173828125,1186.798828125
0,1706.592529296875,977.913330078125
30,1085.635498046875,516.3447875976562
33,857.7886352539062,446.33685302734375
36,1882.6944580078125,1189.28076171875
34,2963.89208984375,2647.927734375
15,2702.856201171875,2331.118408203125
20,3466.5,1663.5
4,2865.3349609375,1434.105224609375
43,3052.175537109375,1294.31298828125
23,2236.908203125,1255.6685791015625
0,1706.5577392578125,977.8460693359376
47,2830.7490234375,821.624267578125
30,1084.273193359375,518.1494750976562
33,857.9517211914062,446.3304748535156
34,2963.79931640625,2647.829833984375
21,2884.67333984375,2438.7294921875
15,2703.09716796875,2331.0322265625
5,2888.35595703125,1746.6939697265625
20,3464.0,1667.0
4,2865.35546875,1434.3289794921875
43,3055.205078125,1292.640380859375
23,2236.61328125,1256.1568603515625
36,1883.340087890625,1186.8291015625
0,1706.5577392578125,978.3460693359376
47,2831.226806640625,820.55908203125
30,1080.651611328125,519.5606689453125
33,857.7325439453125,446.6474609375
36,1882.934814453125,1189.196533203125
34,2963.70849609375,2647.70947265625
21,2885.04052734375,2438.9287109375
15,2703.12744140625,2331.311767578125
5,2887.85546875,1746.2900390625
20,3464.0,1675.0
4,2865.544921875,1433.99658203125
43,3064.0,1290.0
23,2236.725830078125,1255.89794921875
0,1706.55224609375,978.4547119140624
47,2830.53173828125,820.5372314453125
30,1084.625244140625,516.0128173828125
33,859.7550048828125,447.4371337890625
34,2963.87255859375,2647.91357421875
21,2885.24560546875,2438.935791015625
15,2703.134521484375,2331.315185546875
5,2885.61572265625,1746.312255859375
20,3463.0,1676.5
43,3068.1484375,1285.6097412109375
23,2237.13623046875,1255.62109375
36,1882.912109375,1189.214111328125
0,1706.6396484375,977.9087524414062
30,1085.9493408203125,512.936279296875
33,857.2308959960938,446.724609375
34,2963.741943359375,2647.68017578125
15,2703.1240234375,2331.06103515625
5,2883.48876953125,1745.668701171875
20,3461.0,1678.0
4,2864.0908203125,1433.266357421875
43,3076.599609375,1284.42529296875
23,2236.6689453125,1255.9462890625
36,1882.890380859375,1189.3280029296875
0,1706.6943359375,977.9563598632812
47,2830.451904296875,823.243896484375
30,1085.969970703125,508.44329833984375
33,859.6510620117188,446.9601440429688
34,2963.705810546875,2647.6669921875
21,2885.103515625,2438.85693359375
15,2702.8203125,2330.99951171875
5,2883.300537109375,1743.628173828125
4,2863.306640625,1433.496337890625
43,3080.81298828125,1283.510498046875
23,2236.47119140625,1255.769287109375
36,1883.0108642578125,1189.2193603515625
33,857.6360473632812,446.6686401367188
34,2963.94873046875,2647.7705078125
21,2885.251953125,2438.858154296875
15,2702.96484375,2331.037109375
5,2880.3515625,1742.86083984375
43,3082.03564453125,1283.76171875
36,1883.07568359375,1189.306640625
0,1706.5145263671875,978.5780029296876
30,1090.291259765625,501.7667236328125
33,859.73974609375,446.4528198242188
34,2963.845947265625,2647.67333984375
15,2702.94091796875,2330.970703125
5,2878.498779296875,1743.300537109375
43,3087.119873046875,1280.4552001953125
36,1882.9365234375,1189.12109375
0,1706.351806640625,978.634033203125
47,2829.833984375,822.0503540039062
30,1093.607421875,502.3364868164063
33,859.7235107421875,445.3919677734375
34,2963.704833984375,2647.66015625
21,2885.30322265625,2438.9365234375
15,2702.982666015625,2330.966552734375
5,2878.688232421875,1740.0938720703125
20,3465.5,1700.5
4,2862.8046875,1433.24169921875
43,3089.23193359375,1277.023193359375
23,2236.60400390625,1255.4891357421875
36,1882.9931640625,1188.959228515625
0,1706.4794921875,978.4200439453124
30,1092.3642578125,504.28759765625
33,857.5667114257812,445.5732421875
42,321.0440673828125,279.9919738769531
34,2963.791015625,2647.693359375
21,2885.553466796875,2438.572265625
15,2702.97802734375,2330.748046875
5,2878.1875,1740.72802734375
20,3464.5,1702.0
4,2862.79541015625,1433.2947998046875
43,3094.90283203125,1272.8055419921875
36,1883.2452392578125,1189.213134765625
0,1706.578125,977.8030395507812
30,1092.319091796875,499.12786865234375
33,860.797607421875,445.7244262695313
42,321.15142822265625,280.017578125
34,2963.7333984375,2647.5810546875
21,2885.19580078125,2438.658935546875
15,2702.90087890625,2330.736328125
5,2876.265869140625,1740.69775390625
20,3464.0,1704.0
4,2862.72802734375,1432.757080078125
43,3097.5087890625,1269.8441162109375
23,2236.343017578125,1255.65673828125
36,1883.029052734375,1189.0936279296875
0,1706.564453125,977.7891845703124
33,861.0814208984375,445.0709838867188
42,321.1547241210937,280.01910400390625
34,2963.830810546875,2647.83251953125
15,2702.9013671875,2330.736083984375
5,2874.882568359375,1741.642333984375
4,2862.60009765625,1433.372314453125
43,3098.7880859375,1268.58740234375
23,2236.50830078125,1255.704833984375
36,1883.387939453125,1186.3846435546875
0,1706.7041015625,977.748779296875
47,2829.23046875,821.5703125
33,864.8682861328125,443.5823974609375
34,2963.69921875,2647.66455078125
21,2885.58984375,2438.62060546875
15,2702.9833984375,2330.703369140625
5,2874.03271484375,1742.454345703125
4,2862.6015625,1433.9710693359375
43,3099.684814453125,1260.013916015625
36,1883.1998291015625,1189.114013671875
0,1706.5982666015625,978.385498046875
33,871.8702392578125,439.7882690429688
42,321.1978759765625,280.0465087890625
34,2963.73779296875,2647.468994140625
21,2885.50244140625,2438.58447265625
15,2703.00439453125,2330.8193359375
5,2871.202392578125,1743.745361328125
4,2863.2080078125,1433.78759765625
43,3101.59521484375,1259.07861328125
23,2236.5966796875,1255.824951171875
36,1883.331298828125,1186.818359375
0,1706.4788818359375,978.365234375
33,871.52587890625,438.7492065429688
42,321.1729736328125,280.035400390625
34,2963.85400390625,2647.83203125
15,2703.05712890625,2330.7919921875
5,2868.2490234375,1744.827392578125
4,2863.10791015625,1433.5794677734375
43,3110.315185546875,1252.2037353515625
36,1882.711669921875,1188.9581298828125
0,1706.53173828125,978.3199462890624
34,2963.75439453125,2647.657470703125
15,2703.059326171875,2330.860595703125
5,2866.50146484375,1747.198974609375
20,3454.0,1710.5
4,2862.727783203125,1432.4578857421875
23,2236.75537109375,1255.443603515625
43,3111.007568359375,1247.9267578125
36,1883.57958984375,1186.6160888671875
0,1706.6416015625,977.6885986328124
47,2828.866455078125,821.4058837890625
33,878.1376953125,439.6860656738281
34,2963.701171875,2647.62744140625
21,2885.511474609375,2438.75830078125
15,2702.984619140625,2330.7705078125
5,2861.602783203125,1754.191650390625
20,3450.0,1710.5
23,2237.08349609375,1255.4576416015625
43,3110.75830078125,1248.107177734375
36,1883.213623046875,1189.270263671875
0,1706.6375732421875,977.82177734375
47,2828.91455078125,821.938232421875
33,877.6155395507812,437.3638916015625
34,2963.837646484375,2647.86474609375
15,2702.81689453125,2330.81298828125
20,3447.7958984375,1705.988037109375
4,2860.78955078125,1430.342529296875
23,2236.66162109375,1255.72119140625
43,3112.5478515625,1249.143798828125
36,1882.9931640625,1189.1612548828125
0,1706.6678466796875,977.8111572265624
47,2828.7216796875,820.94384765625
33,876.6353759765625,440.0705261230469
34,2963.6796875,2647.5849609375
21,2885.57470703125,2438.999755859375
15,2703.0126953125,2330.969482421875
5,2857.981689453125,1753.3902587890625
20,3444.185546875,1707.5052490234375
4,2861.1201171875,1428.7060546875
23,2236.64111328125,1255.7216796875
43,3111.74609375,1248.63232421875
36,1883.21630859375,1189.371826171875
47,2828.6728515625,821.689697265625
30,1089.644775390625,494.56341552734375
33,871.585693359375,438.4053649902344
34,2963.767333984375,2647.7060546875
21,2885.64599609375,2438.807373046875
15,2702.83349609375,2330.939208984375
5,2856.5576171875,1754.0089111328125
20,3442.5,1711.5
4,2861.3564453125,1428.0162353515625
23,2236.8203125,1255.51416015625
43,3113.801513671875,1248.937744140625
36,1883.5711669921875,1189.615478515625
0,1706.618896484375,978.4136962890624
47,2828.650634765625,821.87890625
30,1088.60546875,493.15478515625
33,869.2166748046875,439.0691223144531
34,2963.864013671875,2647.783203125
21,2885.100830078125,2438.99755859375
15,2702.8623046875,2330.93017578125
5,2859.334716796875,1748.1898193359375
4,2861.07470703125,1427.616455078125
23,2236.5830078125,1256.01806640625
43,3113.1318359375,1246.2232666015625
36,1883.3079833984373,1189.37841796875
28,1407.685791015625,1125.640869140625
0,1706.5693359375,978.4205322265624
47,2827.979736328125,821.9058837890625
30,1088.0771484375,495.6567687988281
33,870.040771484375,437.83544921875
34,2963.6328125,2647.678466796875
21,2885.14697265625,2439.1201171875
15,2703.08447265625,2331.056884765625
4,2859.41015625,1428.6304931640625
23,2236.76171875,1255.6787109375
43,3118.22021484375,1239.3775634765625
36,1883.034912109375,1189.3089599609375
0,1706.5166015625,978.3350830078124
47,2828.1171875,821.9296875
30,1084.805908203125,493.73541259765625
33,865.5286865234375,436.11822509765625
34,2963.8095703125,2647.819091796875
21,2885.420166015625,2439.16748046875
15,2702.851318359375,2330.95654296875
5,2859.45458984375,1743.099365234375
4,2857.1220703125,1430.978271484375
23,2236.8994140625,1255.649658203125
43,3120.259765625,1241.416015625
36,1883.32763671875,1189.2783203125
28,1407.6859130859375,1125.649169921875
0,1706.618408203125,978.3108520507812
47,2828.07470703125,822.1613159179688
30,1081.5244140625,493.0437316894531
33,859.69921875,435.5583801269531
36,1883.335693359375,1189.391357421875
34,2963.87841796875,2647.787109375
21,2885.09814453125,2439.148193359375
15,2703.05615234375,2330.981689453125
5,2855.796875,1741.4046630859375
4,2854.412109375,1433.3023681640625
23,2236.5009765625,1256.047607421875
43,3119.85986328125,1241.90625
0,1706.638427734375,978.5264892578124
47,2827.800537109375,821.9560546875
30,1077.721923828125,489.26849365234375
33,859.1922607421875,437.9144287109375
34,2963.6865234375,2647.644287109375
21,2884.98486328125,2439.259521484375
15,2703.0302734375,2330.9853515625
5,2852.81689453125,1741.150146484375
4,2853.0322265625,1434.056396484375
23,2236.6279296875,1255.674072265625
43,3121.3505859375,1240.3277587890625
36,1882.86767578125,1189.438232421875
0,1706.651123046875,977.8822021484376
47,2827.85498046875,822.2743530273438
30,1074.631103515625,491.25592041015625
36,1883.518798828125,1189.6881103515625
34,2964.04931640625,2647.77001953125
21,2885.2529296875,2439.1259765625
15,2703.05029296875,2331.0400390625
5,2849.564208984375,1737.227294921875
20,3423.5,1711.0
4,2851.03076171875,1436.37744140625
23,2237.0146484375,1255.416748046875
43,3124.53173828125,1239.6717529296875
47,2827.446044921875,821.8306274414062
30,1071.746337890625,491.181396484375
34,2963.82568359375,2647.78076171875
21,2885.00537109375,2439.072265625
15,2702.9169921875,2331.0322265625
5,2846.4521484375,1736.65087890625
20,3421.0,1710.5
4,2849.79638671875,1439.652587890625
23,2236.665283203125,1255.76123046875
43,3126.7392578125,1237.4974365234375
36,1883.07568359375,1189.47607421875
0,1706.5322265625,978.4896240234376
47,2827.228515625,821.7884521484375
30,1073.1104736328125,490.0857849121094
34,2963.158935546875,2647.7236328125
21,2884.94921875,2439.0224609375
15,2703.220947265625,2330.97705078125
5,2841.8994140625,1733.8634033203125
4,2850.852783203125,1434.35595703125
43,3127.3427734375,1237.625244140625
36,1883.1390380859373,1189.5318603515625
0,1706.47802734375,978.5858764648438
47,2827.65283203125,821.959716796875
30,1072.515380859375,489.5662231445313
34,2963.88037109375,2647.841552734375
21,2885.2529296875,2438.906005859375
15,2703.2705078125,2331.0
5,2839.6982421875,1733.3623046875
4,2847.93701171875,1438.14990234375
23,2236.685302734375,1255.687255859375
43,3126.92578125,1236.351806640625
36,1883.20849609375,1189.51025390625
0,1706.5679931640625,978.4656372070312
47,2827.41162109375,821.5123291015625
30,1072.344970703125,492.0386352539063
34,2963.6591796875,2647.607177734375
21,2885.30810546875,2438.931640625
15,2703.1318359375,2330.98193359375
5,2836.185302734375,1732.5400390625
23,2236.60693359375,1256.013427734375
43,3128.52392578125,1233.374755859375
36,1883.15185546875,1189.776611328125
0,1706.6407470703125,977.8118286132812
47,2827.1787109375,821.43603515625
30,1067.490478515625,484.7530822753906
36,1883.44384765625,1190.23193359375
34,2963.83740234375,2647.672607421875
21,2885.05029296875,2438.91455078125
15,2703.18798828125,2330.95849609375
5,2833.276611328125,1732.5928955078125
43,3128.833251953125,1232.76904296875
0,1706.54833984375,978.3488159179688
47,2827.1015625,822.194091796875
30,1065.569580078125,479.9519348144531
33,857.1248779296875,443.8107604980469
34,2963.6591796875,2647.68017578125
15,2703.10986328125,2330.87841796875
5,2831.80078125,1732.0057373046875
4,2828.41748046875,1448.966796875
23,2236.858154296875,1255.608154296875
43,3128.5,1232.0
36,1883.534423828125,1190.07568359375
0,1706.5279541015625,978.3299560546876
47,2826.884765625,821.776611328125
30,1063.222412109375,481.5436401367188
33,858.68212890625,444.2130432128906
42,321.0843505859375,279.98199462890625
34,2963.059326171875,2647.027099609375
21,2885.2509765625,2438.87548828125
15,2703.11669921875,2330.873046875
5,2828.03515625,1728.524169921875
23,2236.74853515625,1255.6884765625
43,3126.121826171875,1230.742919921875
36,1883.3167724609373,1189.95849609375
0,1706.529052734375,978.3238525390624
30,1062.73779296875,489.056884765625
33,859.94677734375,445.2866821289063
42,321.0407409667969,279.93621826171875
34,2963.716796875,2647.765625
15,2703.15087890625,2330.85546875
5,2826.61181640625,1725.629638671875
20,3405.89599609375,1713.17041015625
43,3126.6826171875,1229.178955078125
36,1883.466552734375,1190.328369140625
0,1706.64990234375,977.8410034179688
47,2826.85888671875,821.76708984375
30,1062.791748046875,489.0855712890625
33,859.446044921875,443.6842346191406
34,2963.73291015625,2647.62646484375
15,2703.02099609375,2330.960205078125
5,2824.93212890625,1725.444091796875
20,3404.48681640625,1717.5205078125
23,2236.8115234375,1255.475830078125
43,3129.14453125,1225.71044921875
36,1883.4002685546875,1189.8807373046875
0,1706.3629150390625,978.1810302734376
47,2826.22412109375,821.0692749023438
30,1065.0313720703125,488.5511474609375
33,859.58251953125,443.554443359375
42,320.9981994628906,279.9764709472656
36,1882.942626953125,1189.486083984375
34,2963.5908203125,2647.554443359375
21,2885.311279296875,2438.749267578125
15,2702.77685546875,2330.75537109375
20,3397.701171875,1725.1390380859375
5,2824.5341796875,1722.896484375
4,2807.990478515625,1432.97802734375
23,2236.613525390625,1255.654052734375
43,3130.0615234375,1224.0679931640625
28,1406.607666015625,1125.4613037109375
0,1706.542724609375,978.3299560546876
30,1063.3026123046875,490.1389465332031
33,859.9285278320312,444.1422729492188
34,2963.87939453125,2647.786865234375
15,2703.05126953125,2330.73876953125
20,3392.33447265625,1730.695556640625
5,2824.7265625,1720.63232421875
23,2237.114013671875,1255.322265625
43,3137.0,1222.5
36,1882.9619140625,1189.5390625
0,1706.2952880859375,978.4574584960938
47,2826.47802734375,821.7800903320312
30,1064.306640625,489.6897583007813
33,863.0,444.5
36,1882.80810546875,1189.645751953125
34,2963.003662109375,2647.031494140625
15,2703.039794921875,2330.7578125
20,3383.3330078125,1735.824951171875
5,2824.65283203125,1720.13037109375
23,2236.685546875,1255.56396484375
43,3138.5,1223.5
0,1706.327392578125,978.591552734375
47,2825.8359375,821.4638061523438
30,1062.40771484375,489.4647216796875
33,863.5,445.0
42,321.0888061523437,279.97198486328125
34,2963.12646484375,2647.77587890625
21,2885.65673828125,2438.8671875
15,2703.019287109375,2330.763916015625
20,3374.746826171875,1743.73828125
5,2823.29443359375,1718.4228515625
23,2236.747314453125,1255.553466796875
43,3139.427490234375,1221.1722412109375
36,1882.841796875,1189.5146484375
0,1706.540283203125,978.5130615234376
47,2826.31103515625,821.8551025390625
30,1064.287109375,484.1449279785156
34,2963.779541015625,2647.737060546875
21,2885.373046875,2438.85791015625
15,2703.083740234375,2330.742919921875
20,3363.20556640625,1744.1693115234375
5,2820.078125,1714.090576171875
43,3139.93505859375,1221.1341552734375
36,1882.8828125,1189.5679931640625
0,1707.323974609375,977.3369750976562
30,1064.6513671875,487.1753540039063
33,867.28466796875,428.974853515625
34,2963.01953125,2646.982421875
15,2703.08984375,2330.697265625
20,3355.39599609375,1746.83251953125
5,2816.99560546875,1710.0654296875
23,2236.90185546875,1255.5509033203125
43,3141.227294921875,1219.731201171875
36,1882.572265625,1188.9415283203125
28,1405.9840087890625,1125.9732666015625
0,1707.24267578125,977.4302368164062
47,2826.18505859375,821.5780639648438
30,1063.95751953125,487.560546875
33,866.428955078125,419.932373046875
42,321.093994140625,279.9818725585937
34,2963.8759765625,2647.7001953125
15,2702.88916015625,2330.716796875
5,2816.08544921875,1709.6986083984375
23,2236.56787109375,1255.56591796875
43,3146.063232421875,1221.1658935546875
36,1882.4637451171875,1189.4281005859375
28,1405.98388671875,1126.4981689453125
0,1707.3619384765625,978.0306396484376
47,2826.2890625,821.3619384765625
30,1063.255615234375,485.7247314453125
33,867.0,419.0
42,321.16754150390625,280.0252990722656
34,2963.802734375,2647.57861328125
21,2885.3310546875,2438.86669921875
15,2703.033935546875,2330.780517578125
20,3345.6630859375,1746.13232421875
5,2814.69921875,1705.9659423828125
23,2237.2177734375,1255.2769775390625
43,3145.07568359375,1221.0633544921875
36,1882.4693603515625,1189.419677734375
28,1405.9954833984375,1126.46533203125
0,1707.2021484375,978.1175537109376
47,2825.791259765625,821.3421630859375
30,1063.147216796875,488.5070190429688
33,867.0,416.5
42,321.090576171875,280.0449523925781
34,2963.677001953125,2647.5849609375
15,2702.765625,2330.75146484375
20,3343.61767578125,1746.025634765625
5,2814.0458984375,1703.9737548828125
23,2236.85986328125,1255.3538818359375
43,3144.313720703125,1218.358154296875
36,1882.7178955078125,1189.130615234375
28,1406.028076171875,1126.438232421875
0,1706.673583984375,977.62548828125
47,2825.89306640625,821.3079833984375
30,1062.0390625,490.8009948730469
33,864.70947265625,412.1897583007813
42,321.0684814453125,280.04766845703125
34,2963.90380859375,2647.767578125
21,2884.66748046875,2438.84619140625
15,2702.77001953125,2330.737060546875
20,3340.95166015625,1745.069580078125
5,2810.19189453125,1701.20263671875
4,2754.296142578125,1410.806884765625
23,2236.6796875,1255.690673828125
43,3141.170654296875,1216.623779296875
36,1882.6162109375,1189.2445068359375
28,1406.0521240234375,1126.627685546875
0,1706.546630859375,977.69580078125
47,2825.9755859375,821.737548828125
30,1060.8775634765625,493.15283203125
34,2963.787109375,2647.669921875
21,2884.712890625,2438.94970703125
15,2702.812255859375,2330.80419921875
5,2807.17529296875,1700.418212890625
4,2746.29296875,1405.006591796875
23,2237.167236328125,1255.532470703125
43,3144.525390625,1217.982421875
36,1882.4783935546875,1189.22509765625
28,1406.0218505859375,1126.679931640625
0,1706.6593017578125,978.3101806640624
47,2825.4150390625,821.321044921875
30,1060.1708984375,496.5726318359375
33,869.5,409.5
34,2963.677001953125,2647.67724609375
21,2885.02197265625,2439.168701171875
15,2702.88623046875,2330.98779296875
20,3337.1748046875,1737.288818359375
23,2236.759765625,1255.7041015625
43,3143.978759765625,1219.191650390625
36,1882.441162109375,1189.2176513671875
0,1706.689208984375,977.869873046875
47,2825.6201171875,821.55029296875
30,1059.2200927734375,498.6631164550781
33,874.3721923828125,407.4918212890625
34,2964.04541015625,2647.76123046875
21,2884.95263671875,2438.958251953125
15,2702.7802734375,2330.92041015625
5,2798.17236328125,1694.937744140625
4,2740.338134765625,1385.853759765625
23,2236.91064453125,1255.5126953125
43,3146.3251953125,1219.34423828125
36,1882.4324951171875,1189.51953125
28,1405.9859619140625,1126.839599609375
0,1706.690673828125,978.3555908203124
47,2825.928466796875,821.5078125
30,1058.3291015625,501.825439453125
33,872.79443359375,409.8453979492188
34,2963.871337890625,2647.60205078125
21,2885.0478515625,2439.1376953125
15,2702.920166015625,2330.98388671875
20,3327.884765625,1733.1461181640625
5,2796.65673828125,1693.677490234375
4,2734.406494140625,1374.89306640625
23,2237.256103515625,1255.267333984375
43,3147.69970703125,1220.81787109375
36,1882.35107421875,1189.2315673828125
28,1405.939208984375,1126.166748046875
0,1706.585205078125,977.710205078125
47,2825.375,821.0390625
30,1057.496826171875,505.802978515625
33,875.2931518554688,405.5677490234375
